n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity,iteracja
256,8,8,0.3,2.4738481044769287,2.4810550212860107,11.86803150177002,11.953872680664062,161
256,8,8,0.3,2.484694004058838,2.5157999992370605,11.997450828552246,12.376506805419922,162
256,8,8,0.3,2.462667465209961,2.464994192123413,11.736076354980469,11.76341438293457,163
256,8,8,0.3,2.47130823135376,2.48040509223938,11.837923049926758,11.946100234985352,164
256,8,8,0.3,2.4493391513824463,2.496420860290528,11.580694198608398,12.138968467712402,165
256,8,8,0.3,2.4625165462493896,2.490950107574463,11.734304428100586,12.072741508483888,166
256,8,8,0.3,2.4976766109466557,2.4688267707824707,12.15422534942627,11.808585166931152,167
256,8,8,0.3,2.461266040802002,2.472956895828247,11.719640731811523,11.85745906829834,168
256,8,8,0.3,2.465319395065308,2.482863426208496,11.76724338531494,11.975505828857422,169
256,8,8,0.3,2.476986885070801,2.473982810974121,11.905338287353516,11.869629859924316,170
256,8,8,0.3,2.493229866027832,2.487260103225708,12.100292205810549,12.028271675109863,171
256,8,8,0.3,2.489789724349976,2.4708614349365234,12.058737754821776,11.832630157470703,172
256,8,8,0.3,2.4541709423065186,2.466315746307373,11.636784553527832,11.778970718383787,173
256,8,8,0.3,2.4793522357940674,2.50418472290039,11.933537483215332,12.23358154296875,174
256,8,8,0.3,2.4626476764678955,2.468312740325928,11.73583984375,11.802513122558594,175
256,8,8,0.3,2.4606873989105225,2.4904539585113525,11.712861061096191,12.066750526428224,176
256,8,8,0.3,2.457346200942993,2.475062608718872,11.673788070678713,11.882448196411133,177
256,8,8,0.3,2.463456630706787,2.4404003620147705,11.745347023010254,11.477638244628906,178
256,8,8,0.3,2.4676730632781982,2.470418930053711,11.794966697692873,11.827401161193848,179
256,8,8,0.3,2.444235324859619,2.465927600860596,11.521736145019531,11.774399757385254,180
256,8,8,0.3,2.448753833770752,2.492037773132324,11.573914527893066,12.08587646484375,181
256,8,8,0.3,2.4496850967407227,2.462224006652832,11.58469295501709,11.730875015258787,182
256,8,8,0.3,2.4487006664276123,2.442075252532959,11.57330322265625,11.496875762939451,183
256,8,8,0.3,2.443098783493042,2.487751245498657,11.508651733398438,12.034181594848633,184
256,8,8,0.3,2.4492828845977783,2.465095043182373,11.580039978027344,11.76460075378418,185
256,8,8,0.3,2.4540915489196777,2.468086242675781,11.635852813720703,11.799843788146973,186
256,8,8,0.3,2.445355176925659,2.475416898727417,11.534646034240724,11.886664390563965,187
256,8,8,0.3,2.4575319290161133,2.471485137939453,11.675959587097168,11.840018272399902,188
256,8,8,0.3,2.4468626976013184,2.464578151702881,11.552042961120604,11.75852108001709,189
256,8,8,0.3,2.4398255348205566,2.461410522460937,11.471039772033691,11.721327781677246,190
256,8,8,0.3,2.443922519683838,2.4627041816711426,11.5181303024292,11.736506462097168,191
256,8,8,0.3,2.426251173019409,2.472913980484009,11.316381454467772,11.85694694519043,192
256,8,8,0.3,2.4745848178863525,2.458449602127075,11.876771926879885,11.686680793762209,193
256,8,8,0.3,2.4664251804351807,2.432614088058472,11.78025722503662,11.388608932495115,194
256,8,8,0.3,2.4538824558258057,2.465812921524048,11.6334228515625,11.773046493530272,195
256,8,8,0.3,2.420515537261963,2.4535117149353027,11.251659393310549,11.62911319732666,196
256,8,8,0.3,2.4507980346679688,2.4652678966522217,11.597603797912598,11.766637802124023,197
256,8,8,0.3,2.472743511199951,2.469940185546875,11.854926109313965,11.82174015045166,198
256,8,8,0.3,2.425739288330078,2.46960997581482,11.310585975646973,11.81783390045166,199
256,8,8,0.3,2.4582691192626958,2.44490122795105,11.684569358825684,11.529419898986816,200
256,8,8,0.3,2.4501523971557617,2.4646894931793213,11.590116500854492,11.759824752807615,201
256,8,8,0.3,2.4507195949554443,2.4713237285614014,11.596691131591797,11.838114738464355,202
256,8,8,0.3,2.4508135318756104,2.4703521728515625,11.59778118133545,11.826611518859863,203
256,8,8,0.3,2.4527909755706787,2.4675889015197754,11.620732307434082,11.793971061706545,204
256,8,8,0.3,2.430663108825684,2.456836938858032,11.366416931152344,11.667847633361816,205
256,8,8,0.3,2.4340643882751465,2.4650087356567383,11.40514087677002,11.763585090637209,206
256,8,8,0.3,2.429056406021118,2.463139772415161,11.348172187805176,11.741617202758787,207
256,8,8,0.3,2.474405288696289,2.464251041412353,11.874639511108398,11.75467586517334,208
256,8,8,0.3,2.4598402976989746,2.491090774536133,11.702942848205566,12.074437141418455,209
256,8,8,0.3,2.45571231842041,2.501190185546875,11.654729843139648,12.197002410888672,210
256,8,8,0.3,2.4535059928894043,2.4844839572906494,11.629047393798828,11.99492645263672,211
256,8,8,0.3,2.452248334884644,2.434150695800781,11.614439010620115,11.406133651733398,212
256,8,8,0.3,2.434178590774536,2.4591801166534424,11.406449317932127,11.695213317871094,213
256,8,8,0.3,2.4517717361450195,2.46323561668396,11.608899116516112,11.742742538452148,214
256,8,8,0.3,2.4513728618621826,2.4642391204833984,11.604269981384276,11.754534721374512,215
256,8,8,0.3,2.413247346878052,2.4248452186584477,11.170173645019531,11.300482749938965,216
256,8,8,0.3,2.444566011428833,2.4569125175476074,11.52554416656494,11.668728828430176,217
256,8,8,0.3,2.4586737155914307,2.4683380126953125,11.689298629760742,11.802814483642578,218
256,8,8,0.3,2.4414968490600586,2.458270311355591,11.490224838256836,11.68458080291748,219
256,8,8,0.3,2.440357208251953,2.442301750183105,11.477140426635742,11.49948024749756,220
256,8,8,0.3,2.4428560733795166,2.4641358852386475,11.505858421325684,11.753325462341309,221
256,8,8,0.3,2.462960958480835,2.432502508163452,11.73951816558838,11.387346267700195,222
256,8,8,0.3,2.4316201210021973,2.4390947818756104,11.377302169799805,11.462657928466797,223
256,8,8,0.3,2.4373788833618164,2.450352430343628,11.443008422851562,11.592432022094728,224
256,8,8,0.3,2.45295786857605,2.4533886909484863,11.622679710388184,11.627685546875,225
256,8,8,0.3,2.4409379959106445,2.454061269760132,11.483810424804688,11.635499954223633,226
256,8,8,0.3,2.441636323928833,2.44413685798645,11.491833686828612,11.520602226257324,227
256,8,8,0.3,2.43397855758667,2.45692777633667,11.404167175292969,11.668907165527344,228
256,8,8,0.3,2.455324649810791,2.4414546489715576,11.650213241577148,11.489745140075684,229
256,8,8,0.3,2.4372918605804443,2.455804347991944,11.442009925842283,11.655805587768556,230
256,8,8,0.3,2.4355125427246094,2.4581422805786133,11.421670913696287,11.683087348937988,231
256,8,8,0.3,2.415412664413452,2.4497101306915283,11.194391250610352,11.584985733032228,232
256,8,8,0.3,2.4267280101776123,2.4559547901153564,11.321779251098633,11.657562255859377,233
256,8,8,0.3,2.4334487915039062,2.4624507427215576,11.39811897277832,11.733530044555664,234
