iteracja,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity
4230,0.23170238733291626,2.5930678844451904,196608.0,14.192961692810059
4240,0.23545101284980774,2.5801620483398438,236544.0,15.475993156433105
4250,0.22958505153656006,2.597661018371582,222208.0,14.44690227508545
4260,0.23180650174617767,2.571634292602539,208896.0,15.134113311767578
4270,0.22768668830394745,2.5939688682556152,222208.0,16.44759750366211
4280,0.22759981453418732,2.6051418781280518,222208.0,15.190963745117188
4290,0.22520820796489716,2.6061694622039795,236544.0,14.56136703491211
4300,0.22364990413188934,2.5978424549102783,222208.0,15.111547470092773
4310,0.22236573696136475,2.6172749996185303,268288.0,15.90707015991211
4320,0.22114938497543335,2.607028007507324,251904.0,15.088883399963379
4330,0.2193596065044403,2.629112482070923,236544.0,15.162941932678223
4340,0.22098369896411896,2.6196401119232178,236544.0,16.3727970123291
4350,0.22108294069766998,2.6191043853759766,268288.0,15.455388069152832
4360,0.2180393636226654,2.633859157562256,236544.0,15.209075927734375
4370,0.21466507017612457,2.652803897857666,268288.0,15.932238578796387
4380,0.21391473710536957,2.638833522796631,268288.0,16.523818969726562
4390,0.21768012642860413,2.6339755058288574,251904.0,16.672597885131836
4400,0.21342355012893677,2.6517889499664307,284672.0,17.335220336914062
4410,0.20869982242584229,2.6684112548828125,284672.0,17.20146369934082
4420,0.20685148239135742,2.67962646484375,268288.0,17.43849754333496
4430,0.21357494592666626,2.646965980529785,284672.0,14.551055908203125
4440,0.20851348340511322,2.6807785034179688,268288.0,15.483292579650879
4450,0.20306755602359772,2.6903951168060303,323584.0,16.27381706237793
4460,0.2015993893146515,2.7012338638305664,284672.0,15.530509948730469
4470,0.20200012624263763,2.6785058975219727,323584.0,17.048269271850586
4480,0.1987375020980835,2.685795783996582,323584.0,15.704266548156738
4490,0.19661331176757812,2.6793553829193115,391168.0,16.787336349487305
4500,0.19652889668941498,2.6985604763031006,268288.0,16.636404037475586
4510,0.20054008066654205,2.671525478363037,284672.0,16.274616241455078
4520,0.1937686800956726,2.6949081420898438,344064.0,17.143939971923828
4530,0.19425059854984283,2.7001848220825195,344064.0,16.69483184814453
4540,0.19779087603092194,2.6893389225006104,344064.0,16.198888778686523
4550,0.1931341141462326,2.709786891937256,323584.0,15.883476257324219
4560,0.19295494258403778,2.6982080936431885,323584.0,17.23008155822754
4570,0.1911403089761734,2.7239279747009277,344064.0,17.10018539428711
4580,0.19102424383163452,2.687709331512451,366592.0,17.636241912841797
4590,0.19218036532402039,2.71730375289917,415744.0,16.9765567779541
4600,0.19149746000766754,2.7325470447540283,344064.0,16.404726028442383
4610,0.19141294062137604,2.7144854068756104,366592.0,16.929323196411133
4620,0.18658748269081116,2.72648286819458,391168.0,17.05372428894043
4630,0.1857391893863678,2.7328174114227295,415744.0,16.865026473999023
4640,0.18570764362812042,2.7638559341430664,415744.0,18.08941650390625
4650,0.18491879105567932,2.7333462238311768,366592.0,18.09423828125
4660,0.18372544646263123,2.717681884765625,391168.0,16.769990921020508
4670,0.17922286689281464,2.7485239505767822,366592.0,18.75325584411621
4680,0.179462730884552,2.758030414581299,391168.0,18.678220748901367
4690,0.17938819527626038,2.769761323928833,415744.0,18.7540340423584
4700,0.17938458919525146,2.765336275100708,471040.0,19.654457092285156
4710,0.1775892972946167,2.768325090408325,366592.0,17.257322311401367
4720,0.18200211226940155,2.758910894393921,415744.0,17.332839965820312
4730,0.17573295533657074,2.7843539714813232,442368.0,17.75372886657715
4740,0.17692138254642487,2.772670030593872,391168.0,16.926671981811523
4750,0.1748323291540146,2.7651782035827637,442368.0,19.330602645874023
4760,0.17576245963573456,2.7649788856506348,442368.0,17.75314712524414
4770,0.17110711336135864,2.8043198585510254,501760.0,18.493520736694336
4780,0.17094160616397858,2.779132604598999,532480.0,17.58482551574707
4790,0.1725388914346695,2.8082239627838135,532480.0,18.197917938232422
4800,0.17453700304031372,2.7777023315429688,471040.0,18.784467697143555
4810,0.17406949400901794,2.7740206718444824,366592.0,15.99063777923584
4820,0.17377176880836487,2.796171188354492,532480.0,19.06406593322754
4830,0.17162960767745972,2.7950799465179443,471040.0,17.91124725341797
4840,0.17169781029224396,2.803699254989624,532480.0,19.815717697143555
4850,0.16849307715892792,2.8043270111083984,569344.0,17.129026412963867
4860,0.16930334270000458,2.8026883602142334,501760.0,19.01004981994629
4870,0.16868916153907776,2.8067150115966797,532480.0,18.827821731567383
4880,0.16452531516551971,2.819593906402588,501760.0,20.19280433654785
4890,0.16761580109596252,2.8173987865448,532480.0,18.504436492919922
4900,0.1676894575357437,2.828364849090576,501760.0,19.385108947753906
4910,0.16585178673267365,2.8324403762817383,532480.0,19.83613395690918
4920,0.16448669135570526,2.825161933898926,606208.0,19.69277000427246
4930,0.16733932495117188,2.82208251953125,532480.0,19.63359260559082
4940,0.16220052540302277,2.8371050357818604,569344.0,18.400548934936523
4950,0.16147886216640472,2.840550184249878,569344.0,20.317811965942383
4960,0.16065241396427155,2.8535754680633545,729088.0,19.71464729309082
4970,0.15980462729930878,2.840993642807007,606208.0,20.497798919677734
4980,0.15888559818267822,2.861328125,643072.0,19.755590438842773
4990,0.16019779443740845,2.8537545204162598,606208.0,19.67931365966797
5000,0.1578086018562317,2.8538155555725098,606208.0,18.906991958618164
